,date,county,cases,deaths,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
1559,2020-06-22,2020-06-22,9010,914,9010.0,9010.0,9010.0,9010.0,9010.0,9010.0
1560,2020-06-22,2020-06-22,8592,646,8592.0,8592.0,8592.0,8592.0,8592.0,8592.0
1561,2020-06-22,2020-06-22,19567,979,19567.0,19567.0,19567.0,19567.0,19567.0,19567.0
1563,2020-06-22,2020-06-22,12143,903,12143.0,12143.0,12143.0,12143.0,12143.0,12143.0
1564,2020-06-23,2020-06-23,1523,140,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0
1565,2020-06-23,2020-06-23,591,44,591.0,591.0,591.0,591.0,591.0,591.0
1566,2020-06-23,2020-06-23,8081,548,8081.0,8081.0,8081.0,8081.0,8081.0,8081.0
1567,2020-06-23,2020-06-23,45,0,45.0,45.0,45.0,45.0,45.0,45.0
1568,2020-06-23,2020-06-23,15885,1081,15885.0,15885.0,15885.0,15885.0,15885.0,15885.0
1569,2020-06-23,2020-06-23,359,53,359.0,359.0,359.0,359.0,359.0,359.0
1570,2020-06-23,2020-06-23,6620,649,6620.0,6620.0,6620.0,6620.0,6620.0,6620.0
1571,2020-06-23,2020-06-23,947,107,947.0,947.0,947.0,947.0,947.0,947.0
1572,2020-06-23,2020-06-23,23647,1812,23647.0,23647.0,23647.0,23647.0,23647.0,23647.0
1573,2020-06-23,2020-06-23,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1574,2020-06-23,2020-06-23,9042,919,9042.0,9042.0,9042.0,9042.0,9042.0,9042.0
1575,2020-06-23,2020-06-23,8604,647,8604.0,8604.0,8604.0,8604.0,8604.0,8604.0
1576,2020-06-23,2020-06-23,19601,976,19601.0,19601.0,19601.0,19601.0,19601.0,19601.0
1578,2020-06-23,2020-06-23,12192,905,12192.0,12192.0,12192.0,12192.0,12192.0,12192.0
1579,2020-06-24,2020-06-24,1525,140,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0
1580,2020-06-24,2020-06-24,591,44,591.0,591.0,591.0,591.0,591.0,591.0
1581,2020-06-24,2020-06-24,8086,555,8086.0,8086.0,8086.0,8086.0,8086.0,8086.0
1582,2020-06-24,2020-06-24,45,0,45.0,45.0,45.0,45.0,45.0,45.0
1583,2020-06-24,2020-06-24,15920,1083,15920.0,15920.0,15920.0,15920.0,15920.0,15920.0
1584,2020-06-24,2020-06-24,359,53,359.0,359.0,359.0,359.0,359.0,359.0
1585,2020-06-24,2020-06-24,6633,654,6633.0,6633.0,6633.0,6633.0,6633.0,6633.0
1586,2020-06-24,2020-06-24,950,108,950.0,950.0,950.0,950.0,950.0,950.0
1587,2020-06-24,2020-06-24,23697,1820,23697.0,23697.0,23697.0,23697.0,23697.0,23697.0
1588,2020-06-24,2020-06-24,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1589,2020-06-24,2020-06-24,9056,923,9056.0,9056.0,9056.0,9056.0,9056.0,9056.0
1590,2020-06-24,2020-06-24,8610,651,8610.0,8610.0,8610.0,8610.0,8610.0,8610.0
1591,2020-06-24,2020-06-24,19628,984,19628.0,19628.0,19628.0,19628.0,19628.0,19628.0
1593,2020-06-24,2020-06-24,12207,914,12207.0,12207.0,12207.0,12207.0,12207.0,12207.0
1594,2020-06-25,2020-06-25,1525,141,1525.0,1525.0,1525.0,1525.0,1525.0,1525.0
1595,2020-06-25,2020-06-25,591,44,591.0,591.0,591.0,591.0,591.0,591.0
1596,2020-06-25,2020-06-25,8107,558,8107.0,8107.0,8107.0,8107.0,8107.0,8107.0
1597,2020-06-25,2020-06-25,45,0,45.0,45.0,45.0,45.0,45.0,45.0
1598,2020-06-25,2020-06-25,15952,1086,15952.0,15952.0,15952.0,15952.0,15952.0,15952.0
1599,2020-06-25,2020-06-25,362,54,362.0,362.0,362.0,362.0,362.0,362.0
1600,2020-06-25,2020-06-25,6658,654,6658.0,6658.0,6658.0,6658.0,6658.0,6658.0
1601,2020-06-25,2020-06-25,952,109,952.0,952.0,952.0,952.0,952.0,952.0
1602,2020-06-25,2020-06-25,23741,1825,23741.0,23741.0,23741.0,23741.0,23741.0,23741.0
1603,2020-06-25,2020-06-25,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1604,2020-06-25,2020-06-25,9082,924,9082.0,9082.0,9082.0,9082.0,9082.0,9082.0
1605,2020-06-25,2020-06-25,8625,654,8625.0,8625.0,8625.0,8625.0,8625.0,8625.0
1606,2020-06-25,2020-06-25,19664,990,19664.0,19664.0,19664.0,19664.0,19664.0,19664.0
1608,2020-06-25,2020-06-25,12236,917,12236.0,12236.0,12236.0,12236.0,12236.0,12236.0
1609,2020-06-26,2020-06-26,1530,143,1530.0,1530.0,1530.0,1530.0,1530.0,1530.0
1610,2020-06-26,2020-06-26,592,44,592.0,592.0,592.0,592.0,592.0,592.0
1611,2020-06-26,2020-06-26,8142,565,8142.0,8142.0,8142.0,8142.0,8142.0,8142.0
1612,2020-06-26,2020-06-26,46,0,46.0,46.0,46.0,46.0,46.0,46.0
1613,2020-06-26,2020-06-26,15975,1092,15975.0,15975.0,15975.0,15975.0,15975.0,15975.0
1614,2020-06-26,2020-06-26,364,54,364.0,364.0,364.0,364.0,364.0,364.0
1615,2020-06-26,2020-06-26,6691,657,6691.0,6691.0,6691.0,6691.0,6691.0,6691.0
1616,2020-06-26,2020-06-26,952,109,952.0,952.0,952.0,952.0,952.0,952.0
1617,2020-06-26,2020-06-26,23786,1839,23786.0,23786.0,23786.0,23786.0,23786.0,23786.0
1618,2020-06-26,2020-06-26,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1619,2020-06-26,2020-06-26,9100,927,9100.0,9100.0,9100.0,9100.0,9100.0,9100.0
1620,2020-06-26,2020-06-26,8646,658,8646.0,8646.0,8646.0,8646.0,8646.0,8646.0
1621,2020-06-26,2020-06-26,19707,997,19707.0,19707.0,19707.0,19707.0,19707.0,19707.0
1623,2020-06-26,2020-06-26,12240,920,12240.0,12240.0,12240.0,12240.0,12240.0,12240.0
1624,2020-06-27,2020-06-27,1531,143,1531.0,1531.0,1531.0,1531.0,1531.0,1531.0
1625,2020-06-27,2020-06-27,594,44,594.0,594.0,594.0,594.0,594.0,594.0
1626,2020-06-27,2020-06-27,8176,567,8176.0,8176.0,8176.0,8176.0,8176.0,8176.0
1627,2020-06-27,2020-06-27,48,0,48.0,48.0,48.0,48.0,48.0,48.0
1628,2020-06-27,2020-06-27,16028,1096,16028.0,16028.0,16028.0,16028.0,16028.0,16028.0
1629,2020-06-27,2020-06-27,366,54,366.0,366.0,366.0,366.0,366.0,366.0
1630,2020-06-27,2020-06-27,6729,659,6729.0,6729.0,6729.0,6729.0,6729.0,6729.0
1631,2020-06-27,2020-06-27,955,110,955.0,955.0,955.0,955.0,955.0,955.0
1632,2020-06-27,2020-06-27,23859,1849,23859.0,23859.0,23859.0,23859.0,23859.0,23859.0
1633,2020-06-27,2020-06-27,15,0,15.0,15.0,15.0,15.0,15.0,15.0
1634,2020-06-27,2020-06-27,9125,927,9125.0,9125.0,9125.0,9125.0,9125.0,9125.0
1635,2020-06-27,2020-06-27,8661,660,8661.0,8661.0,8661.0,8661.0,8661.0,8661.0
1636,2020-06-27,2020-06-27,19764,1004,19764.0,19764.0,19764.0,19764.0,19764.0,19764.0
1638,2020-06-27,2020-06-27,12303,920,12303.0,12303.0,12303.0,12303.0,12303.0,12303.0
1639,2020-06-28,2020-06-28,1532,144,1532.0,1532.0,1532.0,1532.0,1532.0,1532.0
1640,2020-06-28,2020-06-28,594,44,594.0,594.0,594.0,594.0,594.0,594.0
1641,2020-06-28,2020-06-28,8198,568,8198.0,8198.0,8198.0,8198.0,8198.0,8198.0
1642,2020-06-28,2020-06-28,48,0,48.0,48.0,48.0,48.0,48.0,48.0
1643,2020-06-28,2020-06-28,16053,1099,16053.0,16053.0,16053.0,16053.0,16053.0,16053.0
1644,2020-06-28,2020-06-28,366,54,366.0,366.0,366.0,366.0,366.0,366.0
1645,2020-06-28,2020-06-28,6760,663,6760.0,6760.0,6760.0,6760.0,6760.0,6760.0
1646,2020-06-28,2020-06-28,958,110,958.0,958.0,958.0,958.0,958.0,958.0
1647,2020-06-28,2020-06-28,23915,1855,23915.0,23915.0,23915.0,23915.0,23915.0,23915.0
1648,2020-06-28,2020-06-28,15,1,15.0,15.0,15.0,15.0,15.0,15.0
1649,2020-06-28,2020-06-28,9151,927,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0
1650,2020-06-28,2020-06-28,8671,663,8671.0,8671.0,8671.0,8671.0,8671.0,8671.0
1651,2020-06-28,2020-06-28,19795,1004,19795.0,19795.0,19795.0,19795.0,19795.0,19795.0
1653,2020-06-28,2020-06-28,12324,921,12324.0,12324.0,12324.0,12324.0,12324.0,12324.0
1654,2020-06-29,2020-06-29,1535,145,1535.0,1535.0,1535.0,1535.0,1535.0,1535.0
1655,2020-06-29,2020-06-29,594,44,594.0,594.0,594.0,594.0,594.0,594.0
1656,2020-06-29,2020-06-29,8208,575,8208.0,8208.0,8208.0,8208.0,8208.0,8208.0
1657,2020-06-29,2020-06-29,49,0,49.0,49.0,49.0,49.0,49.0,49.0
1658,2020-06-29,2020-06-29,16069,1106,16069.0,16069.0,16069.0,16069.0,16069.0,16069.0
1659,2020-06-29,2020-06-29,366,54,366.0,366.0,366.0,366.0,366.0,366.0
1660,2020-06-29,2020-06-29,6765,664,6765.0,6765.0,6765.0,6765.0,6765.0,6765.0
1661,2020-06-29,2020-06-29,959,110,959.0,959.0,959.0,959.0,959.0,959.0
1662,2020-06-29,2020-06-29,23946,1862,23946.0,23946.0,23946.0,23946.0,23946.0,23946.0
1663,2020-06-29,2020-06-29,15,1,15.0,15.0,15.0,15.0,15.0,15.0
1664,2020-06-29,2020-06-29,9161,930,9161.0,9161.0,9161.0,9161.0,9161.0,9161.0
1665,2020-06-29,2020-06-29,8676,666,8676.0,8676.0,8676.0,8676.0,8676.0,8676.0
1666,2020-06-29,2020-06-29,19795,1007,19795.0,19795.0,19795.0,19795.0,19795.0,19795.0
1668,2020-06-29,2020-06-29,12342,924,12342.0,12342.0,12342.0,12342.0,12342.0,12342.0
1669,2020-06-30,2020-06-30,1538,144,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0
1670,2020-06-30,2020-06-30,594,44,594.0,594.0,594.0,594.0,594.0,594.0
1671,2020-06-30,2020-06-30,8225,574,8225.0,8225.0,8225.0,8225.0,8225.0,8225.0
1672,2020-06-30,2020-06-30,49,0,49.0,49.0,49.0,49.0,49.0,49.0
1673,2020-06-30,2020-06-30,16088,1104,16088.0,16088.0,16088.0,16088.0,16088.0,16088.0
1674,2020-06-30,2020-06-30,366,54,366.0,366.0,366.0,366.0,366.0,366.0
1675,2020-06-30,2020-06-30,6776,655,6776.0,6776.0,6776.0,6776.0,6776.0,6776.0
1676,2020-06-30,2020-06-30,962,110,962.0,962.0,962.0,962.0,962.0,962.0
1677,2020-06-30,2020-06-30,23962,1851,23962.0,23962.0,23962.0,23962.0,23962.0,23962.0
1678,2020-06-30,2020-06-30,15,1,15.0,15.0,15.0,15.0,15.0,15.0
1679,2020-06-30,2020-06-30,9166,923,9166.0,9166.0,9166.0,9166.0,9166.0,9166.0
1680,2020-06-30,2020-06-30,8684,665,8684.0,8684.0,8684.0,8684.0,8684.0,8684.0
1681,2020-06-30,2020-06-30,19819,1002,19819.0,19819.0,19819.0,19819.0,19819.0,19819.0
1683,2020-06-30,2020-06-30,12350,920,12350.0,12350.0,12350.0,12350.0,12350.0,12350.0
1684,2020-07-01,2020-07-01,1542,145,1542.0,1542.0,1542.0,1542.0,1542.0,1542.0
1685,2020-07-01,2020-07-01,597,44,597.0,597.0,597.0,597.0,597.0,597.0
1686,2020-07-01,2020-07-01,8236,575,8236.0,8236.0,8236.0,8236.0,8236.0,8236.0
1687,2020-07-01,2020-07-01,50,0,50.0,50.0,50.0,50.0,50.0,50.0
1688,2020-07-01,2020-07-01,16122,1104,16122.0,16122.0,16122.0,16122.0,16122.0,16122.0
1689,2020-07-01,2020-07-01,370,55,370.0,370.0,370.0,370.0,370.0,370.0
1690,2020-07-01,2020-07-01,6791,659,6791.0,6791.0,6791.0,6791.0,6791.0,6791.0
1691,2020-07-01,2020-07-01,965,112,965.0,965.0,965.0,965.0,965.0,965.0
1692,2020-07-01,2020-07-01,23998,1858,23998.0,23998.0,23998.0,23998.0,23998.0,23998.0
1693,2020-07-01,2020-07-01,17,1,17.0,17.0,17.0,17.0,17.0,17.0
1694,2020-07-01,2020-07-01,9184,930,9184.0,9184.0,9184.0,9184.0,9184.0,9184.0
1695,2020-07-01,2020-07-01,8696,663,8696.0,8696.0,8696.0,8696.0,8696.0,8696.0
1696,2020-07-01,2020-07-01,19853,1004,19853.0,19853.0,19853.0,19853.0,19853.0,19853.0
1698,2020-07-01,2020-07-01,12376,924,12376.0,12376.0,12376.0,12376.0,12376.0,12376.0
1699,2020-07-02,2020-07-02,1547,147,1547.0,1547.0,1547.0,1547.0,1547.0,1547.0
1700,2020-07-02,2020-07-02,600,44,600.0,600.0,600.0,600.0,600.0,600.0
1701,2020-07-02,2020-07-02,8264,587,8264.0,8264.0,8264.0,8264.0,8264.0,8264.0
1702,2020-07-02,2020-07-02,49,0,49.0,49.0,49.0,49.0,49.0,49.0
1703,2020-07-02,2020-07-02,16176,1111,16176.0,16176.0,16176.0,16176.0,16176.0,16176.0
1704,2020-07-02,2020-07-02,372,55,372.0,372.0,372.0,372.0,372.0,372.0
1705,2020-07-02,2020-07-02,6812,661,6812.0,6812.0,6812.0,6812.0,6812.0,6812.0
1706,2020-07-02,2020-07-02,969,114,969.0,969.0,969.0,969.0,969.0,969.0
1707,2020-07-02,2020-07-02,24039,1867,24039.0,24039.0,24039.0,24039.0,24039.0,24039.0
1708,2020-07-02,2020-07-02,17,1,17.0,17.0,17.0,17.0,17.0,17.0
1709,2020-07-02,2020-07-02,9200,933,9200.0,9200.0,9200.0,9200.0,9200.0,9200.0
1710,2020-07-02,2020-07-02,8707,663,8707.0,8707.0,8707.0,8707.0,8707.0,8707.0
1711,2020-07-02,2020-07-02,19892,1008,19892.0,19892.0,19892.0,19892.0,19892.0,19892.0
1713,2020-07-02,2020-07-02,12407,934,12407.0,12407.0,12407.0,12407.0,12407.0,12407.0
1714,2020-07-03,2020-07-03,1553,148,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0
1715,2020-07-03,2020-07-03,602,45,602.0,602.0,602.0,602.0,602.0,602.0
1716,2020-07-03,2020-07-03,8295,587,8295.0,8295.0,8295.0,8295.0,8295.0,8295.0
1717,2020-07-03,2020-07-03,50,0,50.0,50.0,50.0,50.0,50.0,50.0
1718,2020-07-03,2020-07-03,16210,1116,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0
1719,2020-07-03,2020-07-03,372,55,372.0,372.0,372.0,372.0,372.0,372.0
1720,2020-07-03,2020-07-03,6834,662,6834.0,6834.0,6834.0,6834.0,6834.0,6834.0
1721,2020-07-03,2020-07-03,976,115,976.0,976.0,976.0,976.0,976.0,976.0
1722,2020-07-03,2020-07-03,24083,1870,24083.0,24083.0,24083.0,24083.0,24083.0,24083.0
1723,2020-07-03,2020-07-03,18,1,18.0,18.0,18.0,18.0,18.0,18.0
1724,2020-07-03,2020-07-03,9242,934,9242.0,9242.0,9242.0,9242.0,9242.0,9242.0
1725,2020-07-03,2020-07-03,8722,665,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0
1726,2020-07-03,2020-07-03,19936,1009,19936.0,19936.0,19936.0,19936.0,19936.0,19936.0
1728,2020-07-03,2020-07-03,12443,935,12443.0,12443.0,12443.0,12443.0,12443.0,12443.0
1729,2020-07-04,2020-07-04,1553,149,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0
1730,2020-07-04,2020-07-04,602,45,602.0,602.0,602.0,602.0,602.0,602.0
1731,2020-07-04,2020-07-04,8311,590,8311.0,8311.0,8311.0,8311.0,8311.0,8311.0
1732,2020-07-04,2020-07-04,50,0,50.0,50.0,50.0,50.0,50.0,50.0
1733,2020-07-04,2020-07-04,16235,1119,16235.0,16235.0,16235.0,16235.0,16235.0,16235.0
1734,2020-07-04,2020-07-04,373,55,373.0,373.0,373.0,373.0,373.0,373.0
1735,2020-07-04,2020-07-04,6861,664,6861.0,6861.0,6861.0,6861.0,6861.0,6861.0
1736,2020-07-04,2020-07-04,982,116,982.0,982.0,982.0,982.0,982.0,982.0
1737,2020-07-04,2020-07-04,24115,1877,24115.0,24115.0,24115.0,24115.0,24115.0,24115.0
1738,2020-07-04,2020-07-04,18,1,18.0,18.0,18.0,18.0,18.0,18.0
1739,2020-07-04,2020-07-04,9260,937,9260.0,9260.0,9260.0,9260.0,9260.0,9260.0
1740,2020-07-04,2020-07-04,8734,667,8734.0,8734.0,8734.0,8734.0,8734.0,8734.0
1741,2020-07-04,2020-07-04,19972,1008,19972.0,19972.0,19972.0,19972.0,19972.0,19972.0
1743,2020-07-04,2020-07-04,12481,937,12481.0,12481.0,12481.0,12481.0,12481.0,12481.0
1744,2020-07-05,2020-07-05,1557,149,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0
1745,2020-07-05,2020-07-05,602,45,602.0,602.0,602.0,602.0,602.0,602.0
1746,2020-07-05,2020-07-05,8321,590,8321.0,8321.0,8321.0,8321.0,8321.0,8321.0
1747,2020-07-05,2020-07-05,51,0,51.0,51.0,51.0,51.0,51.0,51.0
1748,2020-07-05,2020-07-05,16254,1119,16254.0,16254.0,16254.0,16254.0,16254.0,16254.0
1749,2020-07-05,2020-07-05,373,55,373.0,373.0,373.0,373.0,373.0,373.0
1750,2020-07-05,2020-07-05,6870,666,6870.0,6870.0,6870.0,6870.0,6870.0,6870.0
1751,2020-07-05,2020-07-05,985,116,985.0,985.0,985.0,985.0,985.0,985.0
1752,2020-07-05,2020-07-05,24153,1879,24153.0,24153.0,24153.0,24153.0,24153.0,24153.0
1753,2020-07-05,2020-07-05,20,1,20.0,20.0,20.0,20.0,20.0,20.0
1754,2020-07-05,2020-07-05,9273,940,9273.0,9273.0,9273.0,9273.0,9273.0,9273.0
1755,2020-07-05,2020-07-05,8740,668,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0
1756,2020-07-05,2020-07-05,19985,1007,19985.0,19985.0,19985.0,19985.0,19985.0,19985.0
1758,2020-07-05,2020-07-05,12499,941,12499.0,12499.0,12499.0,12499.0,12499.0,12499.0
1759,2020-07-06,2020-07-06,1561,150,1561.0,1561.0,1561.0,1561.0,1561.0,1561.0
1760,2020-07-06,2020-07-06,604,45,604.0,604.0,604.0,604.0,604.0,604.0
1761,2020-07-06,2020-07-06,8331,592,8331.0,8331.0,8331.0,8331.0,8331.0,8331.0
1762,2020-07-06,2020-07-06,51,0,51.0,51.0,51.0,51.0,51.0,51.0
1763,2020-07-06,2020-07-06,16283,1122,16283.0,16283.0,16283.0,16283.0,16283.0,16283.0
1764,2020-07-06,2020-07-06,373,55,373.0,373.0,373.0,373.0,373.0,373.0
1765,2020-07-06,2020-07-06,6883,670,6883.0,6883.0,6883.0,6883.0,6883.0,6883.0
1766,2020-07-06,2020-07-06,985,116,985.0,985.0,985.0,985.0,985.0,985.0
1767,2020-07-06,2020-07-06,24193,1882,24193.0,24193.0,24193.0,24193.0,24193.0,24193.0
1768,2020-07-06,2020-07-06,20,1,20.0,20.0,20.0,20.0,20.0,20.0
1769,2020-07-06,2020-07-06,9284,940,9284.0,9284.0,9284.0,9284.0,9284.0,9284.0
1770,2020-07-06,2020-07-06,8748,668,8748.0,8748.0,8748.0,8748.0,8748.0,8748.0
1771,2020-07-06,2020-07-06,20014,1008,20014.0,20014.0,20014.0,20014.0,20014.0,20014.0
1773,2020-07-06,2020-07-06,12515,942,12515.0,12515.0,12515.0,12515.0,12515.0,12515.0
1774,2020-07-07,2020-07-07,1561,150,1561.0,1561.0,1561.0,1561.0,1561.0,1561.0
1775,2020-07-07,2020-07-07,604,45,604.0,604.0,604.0,604.0,604.0,604.0
1776,2020-07-07,2020-07-07,8348,592,8348.0,8348.0,8348.0,8348.0,8348.0,8348.0
1777,2020-07-07,2020-07-07,51,0,51.0,51.0,51.0,51.0,51.0,51.0
1778,2020-07-07,2020-07-07,16318,1126,16318.0,16318.0,16318.0,16318.0,16318.0,16318.0
1779,2020-07-07,2020-07-07,373,55,373.0,373.0,373.0,373.0,373.0,373.0
1780,2020-07-07,2020-07-07,6895,672,6895.0,6895.0,6895.0,6895.0,6895.0,6895.0
1781,2020-07-07,2020-07-07,986,116,986.0,986.0,986.0,986.0,986.0,986.0
1782,2020-07-07,2020-07-07,24243,1888,24243.0,24243.0,24243.0,24243.0,24243.0,24243.0
1783,2020-07-07,2020-07-07,20,1,20.0,20.0,20.0,20.0,20.0,20.0
1784,2020-07-07,2020-07-07,9306,941,9306.0,9306.0,9306.0,9306.0,9306.0,9306.0
1785,2020-07-07,2020-07-07,8757,669,8757.0,8757.0,8757.0,8757.0,8757.0,8757.0
1786,2020-07-07,2020-07-07,20048,1008,20048.0,20048.0,20048.0,20048.0,20048.0,20048.0
1788,2020-07-07,2020-07-07,12534,943,12534.0,12534.0,12534.0,12534.0,12534.0,12534.0
1789,2020-07-08,2020-07-08,1563,150,1563.0,1563.0,1563.0,1563.0,1563.0,1563.0
1790,2020-07-08,2020-07-08,604,45,604.0,604.0,604.0,604.0,604.0,604.0
1791,2020-07-08,2020-07-08,8365,592,8365.0,8365.0,8365.0,8365.0,8365.0,8365.0
1792,2020-07-08,2020-07-08,53,0,53.0,53.0,53.0,53.0,53.0,53.0
1793,2020-07-08,2020-07-08,16342,1131,16342.0,16342.0,16342.0,16342.0,16342.0,16342.0
1794,2020-07-08,2020-07-08,376,55,376.0,376.0,376.0,376.0,376.0,376.0
1795,2020-07-08,2020-07-08,6903,672,6903.0,6903.0,6903.0,6903.0,6903.0,6903.0
1796,2020-07-08,2020-07-08,991,116,991.0,991.0,991.0,991.0,991.0,991.0
1797,2020-07-08,2020-07-08,24300,1897,24300.0,24300.0,24300.0,24300.0,24300.0,24300.0
1798,2020-07-08,2020-07-08,21,1,21.0,21.0,21.0,21.0,21.0,21.0
1799,2020-07-08,2020-07-08,9339,943,9339.0,9339.0,9339.0,9339.0,9339.0,9339.0
1800,2020-07-08,2020-07-08,8765,673,8765.0,8765.0,8765.0,8765.0,8765.0,8765.0
1801,2020-07-08,2020-07-08,20120,1012,20120.0,20120.0,20120.0,20120.0,20120.0,20120.0
1803,2020-07-08,2020-07-08,12562,949,12562.0,12562.0,12562.0,12562.0,12562.0,12562.0
1804,2020-07-09,2020-07-09,1566,150,1566.0,1566.0,1566.0,1566.0,1566.0,1566.0
1805,2020-07-09,2020-07-09,609,45,609.0,609.0,609.0,609.0,609.0,609.0
1806,2020-07-09,2020-07-09,8399,594,8399.0,8399.0,8399.0,8399.0,8399.0,8399.0
1807,2020-07-09,2020-07-09,55,0,55.0,55.0,55.0,55.0,55.0,55.0
1808,2020-07-09,2020-07-09,16379,1133,16379.0,16379.0,16379.0,16379.0,16379.0,16379.0
1809,2020-07-09,2020-07-09,381,56,381.0,381.0,381.0,381.0,381.0,381.0
1810,2020-07-09,2020-07-09,6932,671,6932.0,6932.0,6932.0,6932.0,6932.0,6932.0
1811,2020-07-09,2020-07-09,993,117,993.0,993.0,993.0,993.0,993.0,993.0
1812,2020-07-09,2020-07-09,24348,1903,24348.0,24348.0,24348.0,24348.0,24348.0,24348.0
1813,2020-07-09,2020-07-09,22,1,22.0,22.0,22.0,22.0,22.0,22.0
1814,2020-07-09,2020-07-09,9384,950,9384.0,9384.0,9384.0,9384.0,9384.0,9384.0
1815,2020-07-09,2020-07-09,8777,674,8777.0,8777.0,8777.0,8777.0,8777.0,8777.0
1816,2020-07-09,2020-07-09,20172,1013,20172.0,20172.0,20172.0,20172.0,20172.0,20172.0
1818,2020-07-09,2020-07-09,12583,954,12583.0,12583.0,12583.0,12583.0,12583.0,12583.0
1819,2020-07-10,2020-07-10,1570,151,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0
1820,2020-07-10,2020-07-10,610,45,610.0,610.0,610.0,610.0,610.0,610.0
1821,2020-07-10,2020-07-10,8426,596,8426.0,8426.0,8426.0,8426.0,8426.0,8426.0
1822,2020-07-10,2020-07-10,56,0,56.0,56.0,56.0,56.0,56.0,56.0
1823,2020-07-10,2020-07-10,16414,1136,16414.0,16414.0,16414.0,16414.0,16414.0,16414.0
1824,2020-07-10,2020-07-10,383,56,383.0,383.0,383.0,383.0,383.0,383.0
1825,2020-07-10,2020-07-10,6943,672,6943.0,6943.0,6943.0,6943.0,6943.0,6943.0
1826,2020-07-10,2020-07-10,995,117,995.0,995.0,995.0,995.0,995.0,995.0
1827,2020-07-10,2020-07-10,24377,1908,24377.0,24377.0,24377.0,24377.0,24377.0,24377.0
1828,2020-07-10,2020-07-10,22,1,22.0,22.0,22.0,22.0,22.0,22.0
1829,2020-07-10,2020-07-10,9403,956,9403.0,9403.0,9403.0,9403.0,9403.0,9403.0
1830,2020-07-10,2020-07-10,8786,677,8786.0,8786.0,8786.0,8786.0,8786.0,8786.0
1831,2020-07-10,2020-07-10,20228,1016,20228.0,20228.0,20228.0,20228.0,20228.0,20228.0
1833,2020-07-10,2020-07-10,12603,958,12603.0,12603.0,12603.0,12603.0,12603.0,12603.0
1834,2020-07-11,2020-07-11,1574,151,1574.0,1574.0,1574.0,1574.0,1574.0,1574.0
1835,2020-07-11,2020-07-11,611,45,611.0,611.0,611.0,611.0,611.0,611.0
1836,2020-07-11,2020-07-11,8442,598,8442.0,8442.0,8442.0,8442.0,8442.0,8442.0
1837,2020-07-11,2020-07-11,59,0,59.0,59.0,59.0,59.0,59.0,59.0
1838,2020-07-11,2020-07-11,16452,1136,16452.0,16452.0,16452.0,16452.0,16452.0,16452.0
1839,2020-07-11,2020-07-11,384,57,384.0,384.0,384.0,384.0,384.0,384.0
1840,2020-07-11,2020-07-11,6974,674,6974.0,6974.0,6974.0,6974.0,6974.0,6974.0
1841,2020-07-11,2020-07-11,1001,117,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
1842,2020-07-11,2020-07-11,24436,1913,24436.0,24436.0,24436.0,24436.0,24436.0,24436.0
1843,2020-07-11,2020-07-11,22,1,22.0,22.0,22.0,22.0,22.0,22.0
1844,2020-07-11,2020-07-11,9440,957,9440.0,9440.0,9440.0,9440.0,9440.0,9440.0
1845,2020-07-11,2020-07-11,8802,678,8802.0,8802.0,8802.0,8802.0,8802.0,8802.0
1846,2020-07-11,2020-07-11,20272,1018,20272.0,20272.0,20272.0,20272.0,20272.0,20272.0
1848,2020-07-11,2020-07-11,12629,958,12629.0,12629.0,12629.0,12629.0,12629.0,12629.0
1849,2020-07-12,2020-07-12,1578,151,1578.0,1578.0,1578.0,1578.0,1578.0,1578.0
1850,2020-07-12,2020-07-12,613,45,613.0,613.0,613.0,613.0,613.0,613.0
1851,2020-07-12,2020-07-12,8460,601,8460.0,8460.0,8460.0,8460.0,8460.0,8460.0
1852,2020-07-12,2020-07-12,58,0,58.0,58.0,58.0,58.0,58.0,58.0
1853,2020-07-12,2020-07-12,16469,1137,16469.0,16469.0,16469.0,16469.0,16469.0,16469.0
1854,2020-07-12,2020-07-12,384,57,384.0,384.0,384.0,384.0,384.0,384.0
1855,2020-07-12,2020-07-12,7000,678,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
1856,2020-07-12,2020-07-12,1008,117,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0
1857,2020-07-12,2020-07-12,24483,1916,24483.0,24483.0,24483.0,24483.0,24483.0,24483.0
1858,2020-07-12,2020-07-12,22,1,22.0,22.0,22.0,22.0,22.0,22.0
